,Time,Image file,File path,Predicted label
1310,2022-08-24 12:00:01,WSCT8447.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8447.JPG,0
1001,2022-08-24 12:30:01,WSCT8448.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8448.JPG,0
1018,2022-08-24 13:00:01,WSCT8449.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8449.JPG,0
1465,2022-08-24 13:30:01,WSCT8450.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8450.JPG,0
1483,2022-08-24 14:00:01,WSCT8451.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8451.JPG,0
1328,2022-08-24 14:30:01,WSCT8452.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8452.JPG,0
1312,2022-08-24 15:00:01,WSCT8453.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8453.JPG,0
1628,2022-08-24 15:30:01,WSCT8454.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8454.JPG,0
1618,2022-08-24 16:00:01,WSCT8455.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8455.JPG,0
1770,2022-08-24 16:30:01,WSCT8456.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8456.JPG,0
1774,2022-08-24 17:00:01,WSCT8457.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8457.JPG,0
853,2022-08-24 17:30:01,WSCT8458.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8458.JPG,0
851,2022-08-24 18:00:01,WSCT8459.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8459.JPG,0
1009,2022-08-24 18:30:01,WSCT8460.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8460.JPG,0
1012,2022-08-24 19:00:01,WSCT8461.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8461.JPG,0
1172,2022-08-24 19:30:01,WSCT8462.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8462.JPG,0
1161,2022-08-24 20:00:01,WSCT8463.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8463.JPG,0
856,2022-08-24 20:30:01,WSCT8464.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8464.JPG,0
689,2022-08-25 05:30:01,WSCT8466.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8466.JPG,1
709,2022-08-25 06:00:01,WSCT8467.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8467.JPG,0
1634,2022-08-25 06:30:01,WSCT8468.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8468.JPG,0
1613,2022-08-25 07:00:01,WSCT8469.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8469.JPG,0
860,2022-08-25 07:30:01,WSCT8470.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8470.JPG,0
847,2022-08-25 08:00:01,WSCT8471.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8471.JPG,0
691,2022-08-25 08:30:01,WSCT8472.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8472.JPG,0
705,2022-08-25 09:00:01,WSCT8473.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8473.JPG,0
1005,2022-08-25 09:30:01,WSCT8474.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8474.JPG,0
1014,2022-08-25 10:00:01,WSCT8475.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8475.JPG,1
1169,2022-08-25 10:30:01,WSCT8476.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8476.JPG,1
1165,2022-08-25 11:00:01,WSCT8477.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8477.JPG,1
1471,2022-08-25 11:30:01,WSCT8478.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8478.JPG,1
1475,2022-08-25 12:00:01,WSCT8479.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8479.JPG,1
1785,2022-08-25 12:30:01,WSCT8480.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8480.JPG,1
1758,2022-08-25 13:00:01,WSCT8481.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8481.JPG,0
1612,2022-08-25 13:30:01,WSCT8482.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8482.JPG,0
1635,2022-08-25 14:00:01,WSCT8483.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8483.JPG,0
1305,2022-08-25 14:30:01,WSCT8484.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8484.JPG,0
1336,2022-08-25 15:00:01,WSCT8485.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8485.JPG,0
1488,2022-08-25 15:30:01,WSCT8486.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8486.JPG,0
1458,2022-08-25 16:00:01,WSCT8487.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8487.JPG,0
1154,2022-08-25 16:30:01,WSCT8488.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8488.JPG,0
1179,2022-08-25 17:00:01,WSCT8489.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8489.JPG,0
1306,2022-08-25 17:30:01,WSCT8490.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8490.JPG,0
1335,2022-08-25 18:00:01,WSCT8491.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8491.JPG,0
1489,2022-08-25 18:30:01,WSCT8492.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8492.JPG,0
1457,2022-08-25 19:00:01,WSCT8493.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8493.JPG,0
1784,2022-08-25 19:30:01,WSCT8494.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8494.JPG,0
1759,2022-08-25 20:00:01,WSCT8495.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8495.JPG,0
1610,2022-08-25 20:30:01,WSCT8496.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8496.JPG,0
711,2022-08-26 05:30:01,WSCT8498.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8498.JPG,1
686,2022-08-26 06:00:01,WSCT8499.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8499.JPG,0
946,2022-08-26 06:30:01,WSCT8500.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8500.JPG,0
1070,2022-08-26 07:00:01,WSCT8501.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8501.JPG,0
1228,2022-08-26 07:30:01,WSCT8502.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8502.JPG,0
1108,2022-08-26 08:00:01,WSCT8503.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8503.JPG,0
921,2022-08-26 08:30:01,WSCT8504.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8504.JPG,0
786,2022-08-26 09:00:01,WSCT8505.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8505.JPG,0
634,2022-08-26 09:30:01,WSCT8506.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8506.JPG,0
762,2022-08-26 10:00:01,WSCT8507.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8507.JPG,0
1689,2022-08-26 10:30:01,WSCT8508.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8508.JPG,0
1556,2022-08-26 11:00:01,WSCT8509.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8509.JPG,0
915,2022-08-26 11:30:01,WSCT8510.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8510.JPG,0
788,2022-08-26 12:00:01,WSCT8511.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8511.JPG,0
632,2022-08-26 12:30:01,WSCT8512.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8512.JPG,0
768,2022-08-26 13:00:01,WSCT8513.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8513.JPG,0
953,2022-08-26 13:30:01,WSCT8514.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8514.JPG,0
1068,2022-08-26 14:00:01,WSCT8515.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8515.JPG,0
1230,2022-08-26 14:30:01,WSCT8516.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8516.JPG,0
1102,2022-08-26 15:00:01,WSCT8517.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8517.JPG,0
1413,2022-08-26 15:30:01,WSCT8518.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8518.JPG,0
1532,2022-08-26 16:00:01,WSCT8519.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8519.JPG,0
1684,2022-08-26 16:30:01,WSCT8520.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8520.JPG,0
1558,2022-08-26 17:00:01,WSCT8521.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8521.JPG,0
1715,2022-08-26 17:30:01,WSCT8522.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8522.JPG,0
1829,2022-08-26 18:00:01,WSCT8523.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8523.JPG,0
1405,2022-08-26 18:30:01,WSCT8524.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8524.JPG,1
1541,2022-08-26 19:00:01,WSCT8525.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8525.JPG,0
1383,2022-08-26 19:30:01,WSCT8526.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8526.JPG,0
1256,2022-08-26 20:00:01,WSCT8527.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8527.JPG,0
944,2022-08-26 20:30:01,WSCT8528.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8528.JPG,0
1076,2022-08-27 05:00:01,WSCT8529.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8529.JPG,1
1407,2022-08-27 05:30:01,WSCT8530.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8530.JPG,1
1534,2022-08-27 06:00:01,WSCT8531.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8531.JPG,0
1390,2022-08-27 06:30:01,WSCT8532.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8532.JPG,0
1253,2022-08-27 07:00:01,WSCT8533.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8533.JPG,0
1682,2022-08-27 07:30:01,WSCT8534.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8534.JPG,0
1565,2022-08-27 08:00:01,WSCT8535.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8535.JPG,0
1709,2022-08-27 08:30:01,WSCT8536.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8536.JPG,0
1831,2022-08-27 09:00:01,WSCT8537.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8537.JPG,0
913,2022-08-27 09:30:01,WSCT8538.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8538.JPG,0
793,2022-08-27 10:00:01,WSCT8539.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8539.JPG,0
2410,2022-08-27 10:30:01,WSCT8540.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8540.JPG,0
2293,2022-08-27 11:00:01,WSCT8541.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8541.JPG,0
2145,2022-08-27 11:30:01,WSCT8542.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8542.JPG,0
2267,2022-08-27 12:00:01,WSCT8543.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8543.JPG,0
1858,2022-08-27 12:30:01,WSCT8544.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8544.JPG,0
1980,2022-08-27 13:00:01,WSCT8545.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8545.JPG,0
2127,2022-08-27 13:30:01,WSCT8546.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8546.JPG,0
1997,2022-08-27 14:00:01,WSCT8547.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8547.JPG,0
472,2022-08-27 14:30:01,WSCT8548.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8548.JPG,0
619,2022-08-27 15:00:01,WSCT8549.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8549.JPG,0
1851,2022-08-27 15:30:01,WSCT8550.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8550.JPG,0
1982,2022-08-27 16:00:01,WSCT8551.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8551.JPG,0
2125,2022-08-27 16:30:01,WSCT8552.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8552.JPG,0
2003,2022-08-27 17:00:01,WSCT8553.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8553.JPG,0
2416,2022-08-27 17:30:01,WSCT8554.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8554.JPG,0
2291,2022-08-27 18:00:01,WSCT8555.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8555.JPG,0
2147,2022-08-27 18:30:01,WSCT8556.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8556.JPG,0
2261,2022-08-27 19:00:01,WSCT8557.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8557.JPG,0
145,2022-08-27 19:30:01,WSCT8558.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8558.JPG,0
16,2022-08-27 20:00:01,WSCT8559.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8559.JPG,0
481,2022-08-27 20:30:01,WSCT8560.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8560.JPG,1
327,2022-08-28 06:00:01,WSCT8563.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8563.JPG,0
150,2022-08-28 06:30:01,WSCT8564.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8564.JPG,0
13,2022-08-28 07:00:01,WSCT8565.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8565.JPG,0
167,2022-08-28 07:30:01,WSCT8566.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8566.JPG,0
306,2022-08-28 08:00:01,WSCT8567.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8567.JPG,0
2421,2022-08-28 08:30:01,WSCT8568.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8568.JPG,0
2285,2022-08-28 09:00:01,WSCT8569.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8569.JPG,0
152,2022-08-28 09:30:01,WSCT8570.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8570.JPG,0
6,2022-08-28 10:00:01,WSCT8571.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8571.JPG,0
174,2022-08-28 10:30:01,WSCT8572.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8572.JPG,0
303,2022-08-28 11:00:01,WSCT8573.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8573.JPG,0
479,2022-08-28 11:30:01,WSCT8574.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8574.JPG,0
613,2022-08-28 12:00:01,WSCT8575.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8575.JPG,0
449,2022-08-28 12:30:01,WSCT8576.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8576.JPG,0
329,2022-08-28 13:00:01,WSCT8577.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8577.JPG,0
1864,2022-08-28 13:30:01,WSCT8578.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8578.JPG,0
1973,2022-08-28 14:00:01,WSCT8579.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8579.JPG,0
2274,2022-08-28 14:30:01,WSCT8580.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8580.JPG,0
2136,2022-08-28 15:00:01,WSCT8581.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8581.JPG,0
2281,2022-08-28 15:30:01,WSCT8582.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8582.JPG,0
2424,2022-08-28 16:00:01,WSCT8583.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8583.JPG,0
1993,2022-08-28 16:30:01,WSCT8584.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8584.JPG,0
2133,2022-08-28 17:00:01,WSCT8585.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8585.JPG,0
1990,2022-08-28 17:30:01,WSCT8586.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8586.JPG,0
1846,2022-08-28 18:00:01,WSCT8587.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8587.JPG,0
315,2022-08-28 18:30:01,WSCT8588.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8588.JPG,0
464,2022-08-28 19:00:01,WSCT8589.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8589.JPG,0
1994,2022-08-28 19:30:01,WSCT8590.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8590.JPG,0
2132,2022-08-28 20:00:01,WSCT8591.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8591.JPG,0
1992,2022-08-28 20:30:01,WSCT8592.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8592.JPG,1
2273,2022-08-29 05:30:01,WSCT8594.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8594.JPG,1
2137,2022-08-29 06:00:01,WSCT8595.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8595.JPG,0
2280,2022-08-29 06:30:01,WSCT8596.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8596.JPG,0
2425,2022-08-29 07:00:01,WSCT8597.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8597.JPG,0
311,2022-08-29 07:30:01,WSCT8598.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8598.JPG,0
164,2022-08-29 08:00:01,WSCT8599.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8599.JPG,0
409,2022-08-29 08:30:01,WSCT8600.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8600.JPG,0
373,2022-08-29 09:00:01,WSCT8601.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8601.JPG,0
520,2022-08-29 09:30:01,WSCT8602.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8602.JPG,0
572,2022-08-29 10:00:01,WSCT8603.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8603.JPG,0
214,2022-08-29 10:30:01,WSCT8604.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8604.JPG,0
259,2022-08-29 11:00:01,WSCT8605.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8605.JPG,0
112,2022-08-29 11:30:01,WSCT8606.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8606.JPG,0
51,2022-08-29 12:00:01,WSCT8607.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8607.JPG,0
2176,2022-08-29 12:30:01,WSCT8608.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8608.JPG,0
2232,2022-08-29 13:00:01,WSCT8609.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8609.JPG,0
212,2022-08-29 13:30:01,WSCT8610.JPG,/Users/autumn_yngoc/Downloads/Marine Fog/Cattle Point Jul-Sep 2022 photos/photos/WSCT8610.JPG,0
